ItemCode,ItemName,ModelName,product_keyword,short_keyword
C190200004,ชั้นวางตะแกรงลวด 4 ชั้น W1220xD455xH1600 มม.,No model,ชั้นวางตะแกรงลวด,ชั้น
C190200005,ชั้นวางตะแกรงลวด 4 ชั้น W1220xD530xH1600 มม.,No model,ชั้นวางตะแกรงลวด,ชั้น
C190200006,ชั้นวางตะแกรงลวด 5 ชั้น W1220xD455xH1800 มม.,No model,ชั้นวางตะแกรงลวด,ชั้น
C190200007,ชั้นวางตะแกรงลวด 5 ชั้น W1220xD530xH1800 มม.,No model,ชั้นวางตะแกรงลวด,ชั้น
C190100038,CS3-6038W ชั้นวางเสาเรียบพื้นลามิเนต 3 ชั้น สีดำ W609xD380xH914 มม.,CS3-6038W,ชั้นวางเสา,ชั้น
C190100039,CS3-9145W ชั้นวางเสาเรียบพื้นลามิเนต 3 ชั้น สีดำ W914xD457xH914 มม.,CS3-9145W,ชั้นวางเสา,ชั้น
C190100006,CS4-8025W ชั้นวางเสาเรียบพื้นลามิเนต 4 ชั้น สีดำ W800xD250xH914 มม.,CS4-8025W,ชั้นวางเสา,ชั้น
C190100040,CS4-9145W ชั้นวางเสาเรียบพื้นลามิเนต 4 ชั้น สีดำ W914xD457xH1372 มม.,CS4-9145W,ชั้นวางเสา,ชั้น
C190100041,CS4-1060W ชั้นวางเสาเรียบพื้นลามิเนต 4 ชั้น สีดำ W1066xD609xH1372 มม.,CS4-1060W,ชั้นวางเสา,ชั้น
C190100007,CS5-9145W ชั้นวางเสาเรียบพื้นลามิเนต 5 ชั้น สีดำ W914xD457xH1830 มม.,CS5-9145W,ชั้นวางเสา,ชั้น
C190100042,CS5-1060W ชั้นวางเสาเรียบพื้นลามิเนต 5 ชั้น สีดำ W1066xD609xH1830 มม.,CS5-1060W,ชั้นวางเสา,ชั้น
C190100008,CS5-1261W ชั้นวางเสาเรียบพื้นลามิเนต 5 ชั้น สีดำ W1219xD610xH1830 มม.,CS5-1261W,ชั้นวางเสา,ชั้น
C190100044,A4-80-1600 สีส้ม ชั้นวางเหล็กเคลือบสี มีขอบ 4 ชั้น 800x415x1600 มม.,A4-80-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100045,A4-80-1600 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี มีขอบ 4 ชั้น 800x415x1600 มม.,A4-80-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100046,A4-100-1600 สีส้ม ชั้นวางเหล็กเคลือบสี มีขอบ 4 ชั้น 1000x415x1600 มม.,A4-100-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100047,A4-100-1600 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี มีขอบ 4 ชั้น 1000x415x1600 มม.,A4-100-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100048,A4-150-1600 สีส้ม ชั้นวางเหล็กเคลือบสี มีขอบ 4 ชั้น 1500x415x1600 มม.,A4-150-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100049,A4-150-1600 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี มีขอบ 4 ชั้น 1500x415x1600 มม.,A4-150-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100050,A5-80-2000 สีส้ม ชั้นวางเหล็กเคลือบสี มีขอบ 5 ชั้น 800x415x2000 มม.,A5-80-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100051,A5-80-2000 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี มีขอบ 5 ชั้น 800x415x2000 มม.,A5-80-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100052,A5-100-2000 สีส้ม ชั้นวางเหล็กเคลือบสี มีขอบ 5 ชั้น 1000x415x2000 มม.,A5-100-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100053,A5-100-2000 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี มีขอบ 5 ชั้น 1000x415x2000 มม.,A5-100-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100054,A5-150-2000 สีส้ม ชั้นวางเหล็กเคลือบสี มีขอบ 5 ชั้น 1500x415x2000 มม.,A5-150-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100055,A5-150-2000 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี มีขอบ 5 ชั้น 1500x415x2000 มม.,A5-150-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100056,B4-80-1600 สีส้ม ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 4 ชั้น 800x415x1600 มม.,B4-80-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100057,B4-80-1600 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 4 ชั้น 800x415x1600 มม.,B4-80-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100058,B4-100-1600 สีส้ม ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 4 ชั้น 1000x415x1600 มม.,B4-100-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100059,B4-100-1600 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 4 ชั้น 1000x415x1600 มม.,B4-100-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100060,B4-150-1600 สีส้ม ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 4 ชั้น 1500x415x1600 มม.,B4-150-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100061,B4-150-1600 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 4 ชั้น 1500x415x1600 มม.,B4-150-1600,ชั้นวางเหล็กเคลือบ,ชั้น
C190100062,B5-80-2000 สีส้ม ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 5 ชั้น 800x415x2000 มม.,B5-80-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100063,B5-80-2000 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 5 ชั้น 800x415x2000 มม.,B5-80-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100064,B5-100-2000 สีส้ม ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 5 ชั้น 1000x415x2000 มม.,B5-100-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100065,B5-100-2000 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 5 ชั้น 1000x415x2000 มม.,B5-100-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100066,B5-150-2000 สีส้ม ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 5 ชั้น 1500x415x2000 มม.,B5-150-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100067,B5-150-2000 สีน้ำเงิน ชั้นวางเหล็กเคลือบสี ไม่มีขอบ 5 ชั้น 1500x415x2000 มม.,B5-150-2000,ชั้นวางเหล็กเคลือบ,ชั้น
C190100068,S-103 ชั้นวางพัสดุ 6 ชั้น สีเทา W918xD460xH1800 มม.,S-103,ชั้นวาง,ชั้น
C190100069,S-103 ชั้นวางพัสดุ 6 ชั้น สีเขียว W918xD460xH1800 มม.,S-103,ชั้นวาง,ชั้น
C190100070,S-103 ชั้นวางพัสดุ 6 ชั้น สีส้ม W918xD460xH1800 มม.,S-103,ชั้นวาง,ชั้น
C190100071,S-103 ชั้นวางพัสดุ 6 ชั้น สีครีม W918xD460xH1800 มม.,S-103,ชั้นวาง,ชั้น
C190100023,7640183/4-YL ชั้นวางพัสดุ 4 ชั้น โครงสีเหลือง/แผ่นชั้นสีดำด้าน,7640183/4-YL,ชั้นวาง,ชั้น
C190100028,JUMBO A-4 ชั้นวางพัสดุ 4 ชั้น โครงสีส้ม/แผ่นชั้นสีดำด้าน W1173xD570xH1830 มม.,JUMBO,ชั้นวาง,ชั้น
C190100029,JUMBO A-4 ชั้นวางพัสดุ 4 ชั้น โครงสีเขียวอ่อน/แผ่นชั้นสีดำด้าน W1173xD570xH1830 มม.,JUMBO,ชั้นวาง,ชั้น
C190100035,CP7030140/4 ชั้นวางพัสดุ 4 ชั้น สีขาว-เหลือง W700xD300xH1400 มม.,CP7030140/4,ชั้นวาง,ชั้น
C190100036,CP7030140/4 ชั้นวางพัสดุ 4 ชั้น สีขาว-เขียวอ่อน W700xD300xH1400 มม.,CP7030140/4,ชั้นวาง,ชั้น
C190100030,KL8131/3 ชั้นวางพัสดุ 3 ชั้น สีน้ำเงิน-ดำ W810xD310xH1060 มม.,KL8131/3,ชั้นวาง,ชั้น
C190100031,KL8131/3 ชั้นวางพัสดุ 3 ชั้น สีเขียวอ่อน-ดำ W810xD310xH1060 มม.,KL8131/3,ชั้นวาง,ชั้น
C190100032,KL8131/5 ชั้นวางพัสดุ 5 ชั้น สีน้ำเงิน-ดำ W810xD310xH2000 มม.,KL8131/5,ชั้นวาง,ชั้น
C190100033,KL8131/5 ชั้นวางพัสดุ 5 ชั้น สีเขียวอ่อน-ดำ W810xD310xH2000 มม.,KL8131/5,ชั้นวาง,ชั้น
C010500075,5332 สีน้ำเงิน ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500077,6435 สีน้ำเงิน ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500037,8279 สีน้ำเงิน ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500041,8280 สีน้ำเงิน ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500054,8283 สีน้ำเงิน ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500045,8281 สีน้ำเงิน ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500066,8291 สีแดง ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500064,8291 สีน้ำเงิน ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500067,8291 สีเขียว ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500063,8291 สีเทา ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500065,8291 สีกรมท่า ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500071,8292 สีแดง ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500069,8292 สีน้ำเงิน ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500072,8292 สีเขียว ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500068,8292 สีเทา ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010500070,8292 สีกรมท่า ลังกระจายสินค้าชนิดฝาซิกแซก,No model,ลังกระจาย,ลัง
C010400037,8078/1 สีน้ำเงิน ลังเล็กพร้อมฝา+หูล๊อก,8078/1,ลังเล็กพร้อม,ลัง
C040200011,RW8285 กล่องเก็บของอเนกประสงค์ 30 ลิตร,RW8285,กล่องเก็บ,กล่อง
C010400033,8040 สีน้ำเงิน ลังทึบพร้อมฝา,No model,ลังทึบพร้อม,ลัง
C010500001,8261TT สีเทา/เทาอ่อน ลังซ้อนบน สองสี,8261TT,ลังซ้อน,ลัง
C010500002,8261TT สีส้ม/เหลือง ลังซ้อนบน สองสี,8261TT,ลังซ้อน,ลัง
